"VendorID","passenger_count","trip_distance_miles","pickup_longitude","pickup_latitude","RatecodeID","dropoff_longitude","dropoff_latitude","payment_type","total_amount","pickup_hour","pickup_timeOfDay","trip_distance","speed","trip_duration","temp","hum","vis","cond","fog","rain","gasprice","weekday"
"Creative Mobile Technologies, LLC",1,2,-73.9923324584961,40.7491264343262,"Standard rate",-73.9799423217774,40.7308921813965,"Credit card",14.15,19,"evening",3.21868,10.4956268221574,686,23.9,46,12,"Clear",0,0,1.155,"Mittwoch"
"VeriFone Inc.",2,0.64,-73.9907913208008,40.7611312866211,"Standard rate",-73.9918594360352,40.7556114196777,"Credit card",7.8,17,"afternoon",1.0299776,7.65448504983389,301,25,45,16,"Partly Cloudy",0,0,1.264,"Montag"
"VeriFone Inc.",1,0.57,-73.9822998046875,40.7669868469238,"Standard rate",-73.9737243652344,40.7630920410156,"Credit card",5.76,8,"morning",0.9173238,20.3168316831683,101,3.9,57,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",1,2.81,-73.9751205444336,40.7611885070801,"Standard rate",-73.9850311279297,40.7275009155273,"Credit card",12.8,3,"night",4.5222454,18.3593466424682,551,21.1,76,12,"Clear",0,0,1.167,"Mittwoch"
"VeriFone Inc.",6,4.12,-73.9668197631836,40.7641754150391,"Standard rate",-73.9070434570313,40.7642288208008,"Cash",17.8,21,"evening",6.6304808,14.5269343780607,1021,20.6,93,11,"Overcast",0,0,1.133,"Donnerstag"
"VeriFone Inc.",1,9.17,-73.8637847900391,40.7697105407715,"Standard rate",-73.9491424560547,40.7699928283691,"Credit card",43.01,8,"morning",14.7576478,18.4630872483221,1788,8.9,77,9,"Light Rain",0,1,1.264,"Dienstag"
"VeriFone Inc.",1,0.8,-73.9900512695313,40.7572784423828,"Standard rate",-73.9802322387695,40.763240814209,"Cash",5.8,1,"night",1.287472,13.9805825242718,206,8.9,44,16,"Clear",0,0,1.297,"Sonntag"
"VeriFone Inc.",2,1.62,-73.9811630249024,40.7810935974121,"Standard rate",-73.971061706543,40.7672576904297,"Cash",12.3,8,"morning",2.6071308,5.98767967145791,974,17.8,75,16,"Overcast",0,0,1.297,"Montag"
"VeriFone Inc.",2,1.82,-73.9513244628906,40.7853889465332,"Standard rate",-73.9675064086914,40.7631149291992,"Credit card",10.8,16,"afternoon",2.9289988,12.2238805970149,536,7.2,49,16,"Partly Cloudy",0,0,1.297,"Sonntag"
"VeriFone Inc.",1,1.88,-73.992790222168,40.7260093688965,"Standard rate",-74.0098037719727,40.7050361633301,"Credit card",12.36,22,"evening",3.0255592,12,564,21,49,16,"Mostly Cloudy",0,0,1.264,"Montag"
"VeriFone Inc.",4,9.03,-73.8729934692383,40.7741813659668,"Standard rate",-73.9863128662109,40.7345390319824,"Cash",35.34,16,"afternoon",14.5323402,20.6531130876747,1574,25.6,46,16,"Clear",0,0,1.264,"Montag"
"VeriFone Inc.",2,4.47,-74.0037994384766,40.7417297363281,"Standard rate",-73.9584732055664,40.7833213806152,"Cash",16.8,10,"morning",7.1937498,15.7302052785924,1023,12.8,51,16,"Clear",0,0,1.284,"Samstag"
"VeriFone Inc.",2,0.45,-73.9588317871094,40.7639389038086,"Standard rate",-73.9533767700195,40.7649993896484,"Credit card",5.76,15,"afternoon",0.724203,7.64150943396226,212,23.9,84,6,"Light Rain",0,1,1.133,"Donnerstag"
"VeriFone Inc.",1,1.72,-73.9934768676758,40.7272415161133,"Standard rate",-74.0002136230469,40.7461051940918,"Credit card",12.3,18,"afternoon",2.7680648,10.5846153846154,585,21.7,59,12,"Light Rain",0,1,1.264,"Montag"
"VeriFone Inc.",1,1.58,-73.9783706665039,40.7729415893555,"Standard rate",-73.960693359375,40.7782516479492,"Cash",7.8,14,"afternoon",2.5427572,17.0299401197605,334,10.6,26,16,"Clear",0,0,1.297,"Sonntag"
"VeriFone Inc.",1,12,-73.8626098632813,40.7688903808594,"Standard rate",-73.9863662719727,40.7607612609863,"Cash",46.34,12,"morning",19.31208,16.425855513308,2630,25,74,12,"Overcast",0,0,1.155,"Donnerstag"
"VeriFone Inc.",1,1.67,-73.9874649047852,40.7502708435059,"Standard rate",-73.9821472167969,40.7676315307617,"Credit card",12.36,10,"morning",2.6875978,7.91052631578947,760,25,36,14,"Clear",0,0,1.167,"Mittwoch"
"VeriFone Inc.",1,0.67,-73.9877624511719,40.7294502258301,"Standard rate",-73.9988174438477,40.7341804504395,"Cash",6.3,0,"night",1.0782578,10.9636363636364,220,23.3,62,16,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,0.4,-73.9899673461914,40.7326202392578,"Standard rate",-73.9947357177734,40.735710144043,"Cash",4.8,18,"afternoon",0.643736,6.69767441860465,215,7.2,60,16,"Mostly Cloudy",0,0,1.297,"Sonntag"
"VeriFone Inc.",1,1.24,-73.9854965209961,40.7681388854981,"Standard rate",-73.9706268310547,40.758918762207,"Cash",12.8,17,"afternoon",1.9955816,4.53658536585366,984,26.7,40,12,"Scattered Clouds",0,0,1.155,"Mittwoch"
"VeriFone Inc.",5,4.48,-73.9870452880859,40.7660484313965,"Standard rate",-73.9953002929688,40.7220344543457,"Credit card",29.16,2,"night",7.2098432,7.60396039603961,2121,5,55,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",1,1.47,-73.9655990600586,40.7657165527344,"Standard rate",-73.9871063232422,40.7662773132324,"Cash",9.3,17,"afternoon",2.3657298,8.98471986417657,589,3.3,48,16,"Clear",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,3.6,-73.99072265625,40.724308013916,"Standard rate",-73.9383697509766,40.6987228393555,"Cash",15.3,5,"night",5.793624,17.9005524861878,724,21.1,90,16,"Overcast",0,0,1.133,"Freitag"
"VeriFone Inc.",1,2.18,-74.0009536743164,40.7309684753418,"Standard rate",-73.9902191162109,40.7568092346191,"Cash",10.3,0,"night",3.5083612,15.4184675834971,509,21.7,90,4,"Light Rain",0,1,1.133,"Donnerstag"
"Creative Mobile Technologies, LLC",1,1.5,-73.99072265625,40.734073638916,"Standard rate",-73.9897994995117,40.7499732971191,"Cash",8.8,10,"morning",2.41401,8.85245901639344,610,25,36,12,"Clear",0,0,1.167,"Mittwoch"
"Creative Mobile Technologies, LLC",1,0.8,-73.9633636474609,40.7567558288574,"Standard rate",-73.9731140136719,40.7630386352539,"Credit card",7.3,11,"morning",1.287472,10.0348432055749,287,13.9,49,16,"Clear",0,0,1.284,"Samstag"
"VeriFone Inc.",1,1.37,-73.9851837158203,40.7418327331543,"Standard rate",-73.9845657348633,40.7509231567383,"Cash",9.3,21,"evening",2.2047958,8.17910447761194,603,21.7,51,14,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,1.3,-73.9732513427734,40.7554893493652,"Standard rate",-73.9905700683594,40.751033782959,"Credit card",11.3,14,"afternoon",2.092142,7.46411483253589,627,27.8,33,12,"Partly Cloudy",0,0,1.155,"Mittwoch"
"VeriFone Inc.",2,6.83,-73.9937210083008,40.7499389648438,"Standard rate",-73.9391937255859,40.8184089660645,"Credit card",30.36,18,"afternoon",10.9917922,13.5545755237045,1814,7.2,56,16,"Mostly Cloudy",0,0,1.297,"Sonntag"
"VeriFone Inc.",1,2.45,-73.9509506225586,40.7109909057617,"Standard rate",-73.9265823364258,40.6853713989258,"Cash",11.8,21,"evening",3.942883,11.9836956521739,736,7.2,90,12,"Overcast",0,0,1.167,"Dienstag"
"Creative Mobile Technologies, LLC",1,17.9,-73.7818298339844,40.6448135375977,"JFK",-73.9909896850586,40.7588157653809,"Credit card",69.99,6,"night",28.807186,43.6881355932203,1475,3.9,60,16,"Overcast",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,0.1,-73.9921417236328,40.7217254638672,"Standard rate",-73.9934921264648,40.7216987609863,"Cash",4.3,0,"night",0.160934,5.29411764705882,68,5.6,51,16,"Overcast",0,0,1.284,"Donnerstag"
"VeriFone Inc.",1,1.62,-74.0095138549805,40.7062225341797,"Standard rate",-73.9855117797852,40.7116928100586,"Credit card",11.76,18,"afternoon",2.6071308,12.988864142539,449,24.4,46,12,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,2.4,-74.0011672973633,40.7164154052734,"Standard rate",-73.9787979125977,40.7409439086914,"Cash",13.3,10,"morning",3.862416,8.52912142152024,1013,25,36,12,"Clear",0,0,1.167,"Mittwoch"
"VeriFone Inc.",1,1.26,-73.9613494873047,40.8014030456543,"Standard rate",-73.9720153808594,40.7866325378418,"Credit card",7.56,6,"night",2.0277684,21.4976303317536,211,17.8,75,16,"Overcast",0,0,1.297,"Montag"
"Creative Mobile Technologies, LLC",1,4,-73.9707336425781,40.7581405639648,"Standard rate",-73.9654388427734,40.8009033203125,"Cash",15.3,2,"night",6.43736,17.8438661710037,807,5,55,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",5,1.83,-74.0041122436524,40.742130279541,"Standard rate",-73.9953002929688,40.7595481872559,"Cash",10.3,21,"evening",2.9450922,11.3390705679862,581,9.4,74,16,"Overcast",0,0,1.297,"Sonntag"
"VeriFone Inc.",1,7.03,-73.9891891479492,40.7189674377441,"Standard rate",-73.9710235595703,40.7851753234863,"Credit card",32.8,1,"night",11.3136602,12.5287128712871,2020,5,53,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",1,1.32,-73.9608840942383,40.7693710327148,"Standard rate",-73.9623870849609,40.7564544677734,"Credit card",10.56,16,"afternoon",2.1243288,8.39575971731449,566,8.3,41,16,"Clear",0,0,1.297,"Sonntag"
"VeriFone Inc.",1,1.42,-74.0090637207031,40.7306365966797,"Standard rate",-73.9990310668945,40.7179870605469,"Credit card",11.3,12,"morning",2.2852628,6.40601503759398,798,26.7,35,12,"Clear",0,0,1.167,"Mittwoch"
"Creative Mobile Technologies, LLC",1,0.5,-73.9909820556641,40.7438583374023,"Standard rate",-73.9981307983399,40.7405204772949,"Cash",6.8,17,"afternoon",0.80467,7.34693877551021,245,8.9,83,11,"Light Rain",0,1,1.167,"Dienstag"
"VeriFone Inc.",2,1.69,-73.9840774536133,40.7671394348145,"Standard rate",-73.9843597412109,40.7486801147461,"Cash",9.3,10,"morning",2.7197846,11.2250922509225,542,12.8,51,16,"Clear",0,0,1.284,"Samstag"
"VeriFone Inc.",5,9.33,-73.9008255004883,40.745964050293,"Standard rate",-74.0092391967774,40.7132415771484,"Cash",34.3,7,"morning",15.0151422,14.3171355498721,2346,22.8,44,14,"Partly Cloudy",0,0,1.167,"Mittwoch"
"Creative Mobile Technologies, LLC",1,6.1,-74.0062637329102,40.7334823608398,"Standard rate",-73.9215469360352,40.7030372619629,"Credit card",28.55,4,"night",9.816974,13.9251743817375,1577,4.4,58,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",2,2.01,-73.9881896972656,40.7236099243164,"Standard rate",-73.9862976074219,40.745304107666,"Credit card",10.3,10,"morning",3.2347734,14.472,500,6.7,26,16,"Clear",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",3,3,0,0,"Standard rate",0,0,"Cash",13.3,2,"night",4.82802,14.1361256544503,764,5,55,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",1,1.5,-73.9733657836914,40.7480010986328,"Standard rate",-73.9896392822266,40.7376213073731,"Credit card",8.8,21,"evening",2.41401,11.0655737704918,488,21.1,53,14,"Clear",0,0,1.155,"Mittwoch"
"VeriFone Inc.",5,8.55,-73.9389953613281,40.7523384094238,"Standard rate",-74.0140991210938,40.7122459411621,"Credit card",30.36,13,"afternoon",13.759857,30.3550295857988,1014,26.7,35,12,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,0.4,-73.9630508422852,40.7666931152344,"Standard rate",-73.9628753662109,40.7708549499512,"Cash",5.3,18,"afternoon",0.643736,10.9923664122137,131,25.6,43,12,"Clear",0,0,1.155,"Mittwoch"
"VeriFone Inc.",6,15.25,-73.781867980957,40.6448478698731,"Standard rate",-73.9340896606445,40.7665901184082,"Credit card",57.59,11,"morning",24.542435,31.1048158640227,1765,26.1,34,12,"Clear",0,0,1.167,"Mittwoch"
"VeriFone Inc.",2,1.28,-74.011848449707,40.7079582214355,"Standard rate",-74.0122756958008,40.7168159484863,"Credit card",9.36,15,"afternoon",2.0599552,10.3550561797753,445,9.4,74,16,"Overcast",0,0,1.167,"Dienstag"
"Creative Mobile Technologies, LLC",1,2.9,-73.9653472900391,40.7660980224609,"Standard rate",-73.962272644043,40.7949485778809,"Cash",12.3,21,"evening",4.667086,16.2363919129082,643,20.6,63,16,"Scattered Clouds",0,0,1.264,"Montag"
"Creative Mobile Technologies, LLC",1,5.2,-74.0004653930664,40.7287788391113,"Standard rate",-73.9496994018555,40.7845687866211,"Credit card",24.4,2,"night",8.368568,19.358841778697,967,21.7,90,12,"Overcast",0,0,1.133,"Freitag"
"Creative Mobile Technologies, LLC",3,1.2,-74.0054931640625,40.7484474182129,"Standard rate",-73.9941864013672,40.7380256652832,"Cash",7.3,16,"afternoon",1.931208,10.6930693069307,404,7.2,49,16,"Partly Cloudy",0,0,1.297,"Sonntag"
"VeriFone Inc.",1,2.19,-73.9836120605469,40.7408218383789,"Standard rate",-73.9850387573242,40.7192001342774,"Credit card",16.56,19,"evening",3.5244546,8.25549738219895,955,8.3,90,4,"Overcast",0,0,1.167,"Dienstag"
"VeriFone Inc.",1,1.27,-73.9805221557617,40.7696495056152,"Standard rate",-73.9685516357422,40.7624816894531,"Cash",8.3,15,"afternoon",2.0438618,10.0483516483516,455,9.4,74,16,"Overcast",0,0,1.167,"Dienstag"
"Creative Mobile Technologies, LLC",1,17.9,-73.7900085449219,40.6437187194824,"JFK",-73.9670715332031,40.7534904479981,"Credit card",72.89,20,"evening",28.807186,33.1140801644399,1946,7.2,90,9,"Overcast",0,0,1.167,"Dienstag"
"Creative Mobile Technologies, LLC",2,1.9,-74.0067443847656,40.7437286376953,"Standard rate",-73.9865036010742,40.7624893188477,"Cash",8.8,17,"afternoon",3.057746,15.5808656036446,439,7.2,56,16,"Mostly Cloudy",0,0,1.297,"Sonntag"
"VeriFone Inc.",5,1.15,-73.993049621582,40.7527465820313,"Standard rate",-74.0026702880859,40.7607078552246,"Credit card",11.16,18,"afternoon",1.850741,7.94625719769674,521,22.2,91,6,"Scattered Clouds",0,0,1.133,"Donnerstag"
"Creative Mobile Technologies, LLC",1,0.8,-73.9822998046875,40.7510795593262,"Standard rate",-73.9916763305664,40.7456321716309,"Cash",6.3,14,"afternoon",1.287472,9.93103448275862,290,22.2,61,16,"Scattered Clouds",0,0,1.264,"Montag"
"VeriFone Inc.",1,8,-73.9946441650391,40.7504730224609,"Standard rate",-73.9282455444336,40.7020988464356,"Credit card",38.21,23,"evening",12.87472,22.9116945107399,1257,1.7,46,16,"Clear",0,0,1.284,"Freitag"
"VeriFone Inc.",4,19.21,-73.7819595336914,40.6447105407715,"JFK",-73.9529190063477,40.776180267334,"Credit card",72.92,7,"morning",30.9154214,14.8117369886485,4669,17.8,75,16,"Overcast",0,0,1.297,"Montag"
"VeriFone Inc.",1,2.12,-73.9621276855469,40.7555084228516,"Standard rate",-73.9801712036133,40.7351989746094,"Cash",9.8,19,"evening",3.4118008,14.0811808118081,542,2.8,50,16,"Partly Cloudy",0,0,1.284,"Freitag"
"VeriFone Inc.",1,1.7,-73.9813537597656,40.7679710388184,"Standard rate",-73.9706954956055,40.785026550293,"Credit card",12.09,1,"night",2.735878,13.972602739726,438,22.8,76,12,"Clear",0,0,1.167,"Mittwoch"
"Creative Mobile Technologies, LLC",2,2.7,-73.9581680297852,40.71337890625,"Standard rate",-73.9263153076172,40.6994132995605,"Cash",13.8,4,"night",4.345218,12.5096525096525,777,10,59,16,"Clear",0,0,1.284,"Samstag"
"VeriFone Inc.",1,1.15,-73.9764862060547,40.7516670227051,"Standard rate",-73.9917907714844,40.7498016357422,"Cash",10.3,14,"afternoon",1.850741,5.175,800,8.9,39,16,"Clear",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",1,3.9,-73.9536437988281,40.6817588806152,"Standard rate",-73.9369888305664,40.7165870666504,"Credit card",19.1,0,"night",6.276426,19.7746478873239,710,21.7,93,8,"Light Rain",0,1,1.133,"Donnerstag"
"Creative Mobile Technologies, LLC",1,1.4,-73.9727630615234,40.7490081787109,"Standard rate",-73.9680252075195,40.7629318237305,"Cash",8.3,20,"evening",2.253076,10.6329113924051,474,7.8,66,16,"Overcast",0,0,1.297,"Sonntag"
"VeriFone Inc.",1,2.54,-73.984733581543,40.7367362976074,"Standard rate",-73.9794921875,40.7653045654297,"Cash",10.8,3,"night",4.0877236,22.5221674876847,406,10,59,16,"Clear",0,0,1.284,"Samstag"
"VeriFone Inc.",1,3.63,-73.9504013061524,40.7712936401367,"Standard rate",-73.9910583496094,40.7505302429199,"Credit card",17.16,12,"morning",5.8419042,17.7795918367347,735,4.4,51,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",4,1.55,-73.9850387573242,40.744930267334,"Standard rate",-73.9957733154297,40.7593002319336,"Credit card",10.3,1,"night",2.494477,14.4935064935065,385,21.7,90,12,"Overcast",0,0,1.133,"Freitag"
"VeriFone Inc.",4,1.76,-73.9858627319336,40.7268600463867,"Standard rate",-73.9995574951172,40.7425804138184,"Credit card",11.16,1,"night",2.8324384,14.4328018223235,439,10,57,16,"Clear",0,0,1.284,"Samstag"
"Creative Mobile Technologies, LLC",1,0.6,-73.967658996582,40.7564163208008,"Standard rate",-73.9651870727539,40.7599868774414,"Cash",6.3,2,"night",0.965604,7.5,288,10,59,16,"Clear",0,0,1.284,"Samstag"
"VeriFone Inc.",1,1.48,-73.978157043457,40.7731513977051,"Standard rate",-73.9582977294922,40.7687683105469,"Cash",9.3,10,"morning",2.3818232,9.04584040747029,589,25,71,12,"Mostly Cloudy",0,0,1.155,"Donnerstag"
"Creative Mobile Technologies, LLC",1,0.8,-73.9630966186524,40.7667808532715,"Standard rate",-73.973991394043,40.7629547119141,"Credit card",9.35,17,"afternoon",1.287472,5.69169960474308,506,3.3,48,16,"Clear",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",2,1,-73.997688293457,40.720947265625,"Standard rate",-73.9898910522461,40.7336349487305,"Credit card",7.55,18,"afternoon",1.60934,14.1732283464567,254,11.1,43,16,"Overcast",0,0,1.297,"Samstag"
"Creative Mobile Technologies, LLC",1,2.5,-74.0039672851563,40.7481384277344,"Standard rate",-73.9723587036133,40.7599296569824,"Credit card",14.1,5,"night",4.02335,15.3321976149915,587,18,73,16,"Overcast",0,0,1.297,"Montag"
"VeriFone Inc.",5,6.51,-74.0006866455078,40.735897064209,"Standard rate",-73.9219818115234,40.6943244934082,"Credit card",32.76,4,"night",10.4768034,11.6423248882265,2013,5,55,16,"Overcast",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",2,1.8,-73.9777450561524,40.6846923828125,"Standard rate",-73.9850006103516,40.6708297729492,"Credit card",13.56,3,"night",2.896812,8.79240162822253,737,5,55,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",1,1.73,-73.976806640625,40.7799682617188,"Standard rate",-73.9523086547852,40.7728462219238,"Credit card",11.16,20,"evening",2.7841582,14.4501160092807,431,20.6,65,16,"Overcast",0,0,1.264,"Montag"
"Creative Mobile Technologies, LLC",1,2.8,-73.97021484375,40.7651634216309,"Standard rate",-73.9754486083984,40.7930755615234,"Credit card",17.15,17,"afternoon",4.506152,11.6262975778547,867,25,45,16,"Partly Cloudy",0,0,1.264,"Montag"
"Creative Mobile Technologies, LLC",1,1.3,-73.9998016357422,40.7333526611328,"Standard rate",-73.9790878295899,40.7280158996582,"Credit card",13.5,20,"evening",2.092142,5.95419847328244,786,21.7,51,14,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,16.8,-73.9761428833008,40.7519035339355,"JFK",-73.7829513549805,40.6439590454102,"Credit card",69.99,9,"morning",27.036912,49.5331695331695,1221,3.9,55,16,"Partly Cloudy",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",3,11.2,-73.7818984985352,40.6447677612305,"Standard rate",-73.9518432617188,40.6777191162109,"Cash",38.8,17,"afternoon",18.024608,16.0190703218117,2517,25.6,43,12,"Clear",0,0,1.155,"Mittwoch"
"VeriFone Inc.",6,16.67,-73.7896118164063,40.6465873718262,"JFK",-73.9755096435547,40.741382598877,"Credit card",70.01,1,"night",26.8276978,45.4636363636364,1320,18.3,75,16,"Overcast",0,0,1.297,"Montag"
"Creative Mobile Technologies, LLC",2,5.8,-73.9986801147461,40.7171974182129,"Standard rate",-73.916374206543,40.6907844543457,"Credit card",30.95,19,"evening",9.334172,11.256064690027,1855,21.7,59,12,"Light Rain",0,1,1.264,"Montag"
"Creative Mobile Technologies, LLC",1,5,-73.9439239501953,40.815258026123,"Standard rate",-73.9455337524414,40.8161277770996,"Credit card",32.25,18,"afternoon",8.0467,9.16963830871116,1963,21.7,59,12,"Light Rain",0,1,1.264,"Montag"
"VeriFone Inc.",1,2.37,-73.9822540283203,40.7578620910645,"Standard rate",-73.9542465209961,40.7671585083008,"Credit card",14.69,15,"afternoon",3.8141358,11.2115637319317,761,25.6,46,16,"Clear",0,0,1.264,"Montag"
"VeriFone Inc.",1,0.51,-73.9557037353516,40.7793502807617,"Standard rate",-73.9614562988281,40.7759208679199,"Credit card",6.3,5,"night",0.8207634,13.2086330935252,139,21.7,68,14,"Clear",0,0,1.155,"Donnerstag"
"Creative Mobile Technologies, LLC",1,1.1,-73.9888534545899,40.774658203125,"Standard rate",-73.9887237548828,40.7634620666504,"Credit card",9.1,7,"morning",1.770274,10.8196721311475,366,22.8,76,12,"Overcast",0,0,1.155,"Donnerstag"
"Creative Mobile Technologies, LLC",1,4.9,-74.0056076049805,40.7067070007324,"Standard rate",-73.9760818481445,40.7519149780273,"Credit card",22.55,17,"afternoon",7.885766,21.2530120481928,830,9,87,3,"Light Rain",0,1,1.167,"Dienstag"
"Creative Mobile Technologies, LLC",1,1.2,-74.0024871826172,40.7337150573731,"Standard rate",-73.9966125488281,40.7494697570801,"Credit card",9.35,3,"night",1.931208,12.6315789473684,342,7.8,47,16,"Overcast",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",2,1.9,-73.9823837280274,40.7524528503418,"Standard rate",-74.0027542114258,40.736385345459,"Cash",8.8,11,"morning",3.057746,15.4751131221719,442,13.9,49,16,"Clear",0,0,1.284,"Samstag"
